Tournament,Player,Number,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_Prog,Passes_Succ,Dribbles_Att
Serie A,Cheick Diabaté,25.0,ml MLI,FW,29,60.36363636363637,0.7272727272727273,0.0,0.0,0.0,1.8181818181818181,1.0,0.18181818181818182,0.09090909090909091,15.727272727272727,0.09090909090909091,0.0,0.18181818181818182,0.4545454545454545,0.4545454545454545,0.009090909090909092,0.5454545454545454,0.09090909090909091,7.7272727272727275,10.545454545454545,70.95454545454545,0.36363636363636365,0.0,0.5454545454545454
Serie A,Han Kwang-song,32.0,kp PRK,"AM,CM",19,39.57142857142857,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,13.857142857142858,0.14285714285714285,0.0,0.5714285714285714,0.028571428571428574,0.028571428571428574,0.014285714285714287,0.7142857142857143,0.14285714285714285,5.857142857142857,7.857142857142857,78.64285714285714,0.42857142857142855,0.8571428571428571,2.142857142857143
Serie A,Bacary Sagna,83.0,fr FRA,RB,34,73.61538461538461,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,66.07692307692308,0.6923076923076923,1.5384615384615385,0.6923076923076923,0.02307692307692308,0.02307692307692308,0.11538461538461539,1.5384615384615385,0.0,53.07692307692308,60.23076923076923,86.66923076923078,2.3846153846153846,0.15384615384615385,0.46153846153846156
Serie A,Lisandro López,2.0,ar ARG,CB,28,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,92.9,1.0,1.0,1.0
Serie A,Felipe Avenatti,19.0,uy URU,RM,24,42.63636363636363,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,17.181818181818183,0.5454545454545454,0.09090909090909091,0.6363636363636364,0.03636363636363637,0.03636363636363637,0.009090909090909092,0.6363636363636364,0.0,7.2727272727272725,12.909090909090908,55.84545454545455,0.5454545454545454,0.09090909090909091,0.2727272727272727
Serie A,Leandro Castán,15.0,br BRA,CB,31,81.5,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715,0.0,47.285714285714285,1.7142857142857142,1.6428571428571428,1.1428571428571428,0.0071428571428571435,0.0071428571428571435,0.014285714285714287,0.5714285714285714,0.07142857142857142,29.785714285714285,38.357142857142854,79.1,2.142857142857143,0.2857142857142857,0.5
Serie A,Jagoš Vuković,26.0,rs SRB,CB,29,88.86666666666666,0.06666666666666667,0.06666666666666667,0.0,0.0,0.2,0.06666666666666667,0.06666666666666667,0.0,45.666666666666664,0.3333333333333333,1.3333333333333333,1.2666666666666666,0.006666666666666667,0.006666666666666667,0.02666666666666667,0.3333333333333333,0.13333333333333333,28.0,34.333333333333336,80.27333333333334,1.7333333333333334,0.4666666666666667,0.4666666666666667
Serie A,Boukary Dramé,85.0,sn SEN,WB,32,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,9.0,11.4,87.12,0.4,0.0,0.0
Serie A,Gian Filippo Felicioli,97.0,it ITA,LM,20,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,19.333333333333332,2.1666666666666665,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,10.166666666666666,13.833333333333334,69.81666666666666,0.5,0.5,1.3333333333333333
Serie A,Giuseppe Rossi,49.0,it ITA,FW,30,28.88888888888889,0.1111111111111111,0.0,0.0,0.0,1.3333333333333333,0.2222222222222222,0.0,0.0,15.666666666666666,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.03333333333333333,1.0,0.0,9.777777777777779,12.11111111111111,79.80000000000001,0.8888888888888888,0.2222222222222222,0.5555555555555556
Serie A,Simone Calvano,23.0,it ITA,LM,24,43.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,21.333333333333332,0.8666666666666667,1.0,0.6666666666666666,0.013333333333333334,0.013333333333333334,0.03333333333333333,0.3333333333333333,0.0,12.4,16.333333333333332,74.39333333333335,1.1333333333333333,0.5333333333333333,0.6
Serie A,Franco Zuculini,14.0,ar ARG,RM,27,30.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,19.181818181818183,1.0,0.45454545454545453,0.36363636363636365,0.018181818181818184,0.018181818181818184,0.02727272727272728,0.7272727272727273,0.0,12.636363636363637,15.454545454545455,83.04545454545453,1.0,0.8181818181818182,1.0
Serie A,Benedikt Höwedes,21.0,de GER,CB,29,82.33333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,79.66666666666667,0.3333333333333333,2.6666666666666665,0.0,0.19999999999999998,0.19999999999999998,0.03333333333333333,1.0,0.3333333333333333,67.0,72.0,92.56666666666666,3.6666666666666665,0.0,0.0
Serie A,Gianluca Gaudino,10.0,de GER,AM,21,9.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7.5,0.0,0.0,0.5,0.0,0.0,0.05,0.5,0.0,4.5,6.0,86.35,0.5,0.5,0.5
Serie A,Nicolás Burdisso,13.0,ar ARG,CB,36,86.20833333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.041666666666666664,0.25,0.0,55.416666666666664,0.8333333333333334,1.25,0.9583333333333334,0.07083333333333333,0.07083333333333333,0.008333333333333333,0.375,0.041666666666666664,39.291666666666664,46.125,84.62083333333332,1.9583333333333333,0.041666666666666664,0.041666666666666664
Serie A,Nicholas Pierini,17.0,it ITA,"LW,RM",19,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,5.333333333333333,6.0,91.89999999999999,0.0,0.3333333333333333,0.6666666666666666
Serie A,Cesar Falletti,21.0,uy URU,CM,24,24.46153846153846,0.07692307692307693,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.07692307692307693,0.0,17.46153846153846,0.8461538461538461,0.0,0.7692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.6153846153846154,0.0,10.461538461538462,13.615384615384615,75.21538461538462,0.9230769230769231,0.6923076923076923,0.9230769230769231
Serie A,Aristóteles Romero,8.0,ve VEN,CM,22,14.333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,11.333333333333334,1.8333333333333333,0.8333333333333334,0.5,0.016666666666666666,0.016666666666666666,0.0,0.5,0.0,6.166666666666667,8.166666666666666,67.64999999999999,0.5,0.16666666666666666,0.3333333333333333
Serie A,Luca Crosta,26.0,it ITA,GK,19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,52.2,0.0,0.0,0.0
Serie A,Simone Lo Faso,27.0,it ITA,RW,19,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,15.0,17.0,85.25,0.0,0.5,1.0
Serie A,Mamadou Kanouté,24.0,sn SEN,CM,24,17.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,14.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,8.5,9.5,90.9,0.5,0.5,0.5
Serie A,Alberto Brignoli,22.0,it ITA,GK,26,86.61538461538461,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,42.38461538461539,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,23.846153846153847,38.69230769230769,61.76153846153846,0.0,0.0,0.0
Serie A,Bright Gyamfi,18.0,gh GHA,RB,21,36.111111111111114,0.0,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,23.444444444444443,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.011111111111111112,0.011111111111111112,0.0,0.3333333333333333,0.0,15.777777777777779,20.11111111111111,68.95555555555556,0.5555555555555556,0.3333333333333333,0.4444444444444444
Serie A,Gregory van der Wiel,2.0,nl NED,RB,29,57.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,39.0,1.0,2.0,0.2,0.0,0.0,0.02,1.0,0.0,25.8,32.8,81.02000000000001,1.6,0.2,0.4
Serie A,Silvan Widmer,27.0,ch SUI,RB,24,67.75,0.125,0.08333333333333333,0.0,0.0,0.5,0.125,0.08333333333333333,0.0,47.625,1.875,1.1666666666666667,0.9166666666666666,0.05416666666666667,0.05416666666666667,0.08750000000000001,1.375,0.125,28.375,40.083333333333336,66.89999999999999,2.625,0.3333333333333333,0.875
Serie A,Maurício,33.0,br BRA,CB,29,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0
Serie A,Stefan Simić,34.0,cz CZE,RB,22,61.666666666666664,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,31.77777777777778,1.4444444444444444,1.1111111111111112,0.6666666666666666,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,18.333333333333332,23.444444444444443,62.41111111111112,1.0,0.0,0.1111111111111111
Serie A,Francesco Migliore,18.0,it ITA,WB,29,54.833333333333336,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,31.333333333333332,0.8333333333333334,0.5,0.16666666666666666,0.0,0.0,0.06666666666666667,0.6666666666666666,0.0,19.5,27.0,72.86666666666667,1.1666666666666667,0.3333333333333333,0.6666666666666666
Serie A,Davide Di Gennaro,88.0,it ITA,DM,29,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,50.0,0.0,0.0,0.0
Serie A,Lee Seung-woo,9.0,kr KOR,LM,19,25.5,0.07142857142857142,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,0.2857142857142857,0.0,15.142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.021428571428571432,0.021428571428571432,0.0071428571428571435,0.7857142857142857,0.0,9.0,11.714285714285714,75.70714285714287,0.7857142857142857,0.5714285714285714,0.9285714285714286
Serie A,Senna Miangue,12.0,be BEL,"LB,CB",20,73.0909090909091,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.09090909090909091,43.90909090909091,0.6363636363636364,0.6363636363636364,0.7272727272727273,0.009090909090909092,0.009090909090909092,0.11818181818181821,1.8181818181818181,0.09090909090909091,24.636363636363637,36.81818181818182,68.03636363636363,2.090909090909091,0.8181818181818182,1.4545454545454546
Serie A,Albano Bizzarri,1.0,ar ARG,GK,39,89.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,36.28125,0.0625,0.03125,0.0,0.0,0.0,0.0,0.15625,0.0,22.375,34.15625,65.47187500000001,0.0,0.03125,0.03125
Serie A,Davide Biondini,8.0,it ITA,CM,34,29.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,18.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,0.028571428571428574,1.1428571428571428,0.0,13.285714285714286,16.0,79.22857142857143,1.1428571428571428,0.0,0.0
Serie A,Niccolò Giannetti,9.0,it ITA,FW,26,36.625,0.0,0.0,0.0,0.0,0.625,0.125,0.375,0.0,11.875,0.625,0.125,0.125,0.15000000000000002,0.15000000000000002,0.0125,0.875,0.0,5.375,7.875,63.7,0.25,0.375,0.75
Serie A,Luca Vido,20.0,it ITA,FW,20,18.25,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,11.75,1.25,0.0,0.25,0.05,0.05,0.025,1.0,0.0,7.25,8.25,85.925,0.75,0.5,0.75
Serie A,Enrico Bearzotti,37.0,it ITA,RB,20,68.33333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,37.5,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0.8333333333333334,0.0,22.0,29.5,70.68333333333335,2.1666666666666665,0.16666666666666666,0.5
Serie A,Antonio Caracciolo,2.0,it ITA,CB,27,86.54545454545455,0.06060606060606061,0.0,0.0,0.0,0.48484848484848486,0.06060606060606061,0.18181818181818182,0.0,41.60606060606061,1.5757575757575757,1.1818181818181819,1.9393939393939394,0.04848484848484848,0.04848484848484848,0.027272727272727275,0.45454545454545453,0.0,23.78787878787879,29.727272727272727,77.89393939393939,0.7575757575757576,0.2727272727272727,0.2727272727272727
Serie A,Petar Brlek,21.0,hr CRO,CM,23,46.4,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,28.2,1.8,0.2,0.0,0.02,0.02,0.02,0.2,0.0,18.8,23.2,73.0,1.0,0.4,0.8
Serie A,Isaac Cofie,4.0,gh GHA,CM,25,49.083333333333336,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.08333333333333333,0.0,31.0,1.0833333333333333,0.8333333333333334,0.75,0.016666666666666666,0.016666666666666666,0.0,0.3333333333333333,0.0,20.833333333333332,26.083333333333332,79.30000000000001,2.1666666666666665,0.3333333333333333,0.3333333333333333
Serie A,Samuel Bastien,77.0,cd COD,RM,20,64.42857142857143,0.047619047619047616,0.0,0.0,0.0,0.7142857142857143,0.19047619047619047,0.19047619047619047,0.047619047619047616,29.61904761904762,0.8095238095238095,0.8571428571428571,1.0952380952380953,0.04285714285714285,0.04285714285714285,0.009523809523809525,1.0952380952380953,0.047619047619047616,18.761904761904763,22.904761904761905,76.56666666666668,0.8571428571428571,0.42857142857142855,0.8095238095238095
Serie A,Cristiano Lombardi,87.0,it ITA,"RM,RW",22,65.3529411764706,0.0,0.11764705882352941,0.0,0.0,1.0,0.29411764705882354,0.17647058823529413,0.0,29.470588235294116,1.4705882352941178,0.7647058823529411,0.7058823529411765,0.0588235294117647,0.0588235294117647,0.10588235294117648,1.588235294117647,0.17647058823529413,15.176470588235293,21.41176470588235,70.81764705882352,0.7058823529411765,0.47058823529411764,1.2941176470588236
Serie A,Samuel Armenteros,90.0,se SWE,FW,27,47.666666666666664,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.0,14.333333333333334,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.15555555555555556,0.15555555555555556,0.0,0.4444444444444444,0.0,7.0,9.444444444444445,75.63333333333333,0.4444444444444444,0.6666666666666666,0.7777777777777778
Serie A,Riad Bajić,9.0,ba BIH,FW,23,16.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,5.4,0.0,0.0,0.0,0.04,0.04,0.04,0.8,0.0,2.6,3.8,71.34,0.6,0.2,0.2
Serie A,Ivan Strinić,17.0,hr CRO,LB,30,73.47058823529412,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,57.705882352941174,2.0588235294117645,1.2941176470588236,1.2352941176470589,0.0,0.0,0.052941176470588235,1.0,0.17647058823529413,38.8235294117647,49.94117647058823,77.56470588235295,3.6470588235294117,0.5882352941176471,1.1176470588235294
Serie A,Samuel Gustafson,16.0,se SWE,DM,22,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.0,8.75,74.725,0.0,0.75,1.0
Serie A,Marco Fossati,8.0,it ITA,RM,24,64.76470588235294,0.0,0.0,0.0,0.0,0.5882352941176471,0.058823529411764705,0.29411764705882354,0.0,48.470588235294116,1.588235294117647,1.3529411764705883,1.1176470588235294,0.011764705882352941,0.011764705882352941,0.029411764705882353,1.5294117647058822,0.058823529411764705,34.11764705882353,41.64705882352941,79.34705882352942,2.7058823529411766,0.29411764705882354,0.29411764705882354
Serie A,Aleksandar Tonev,24.0,bg BUL,"FW,RM",27,50.125,0.0,0.0,0.0,0.0,1.25,0.375,0.0,0.0,19.625,0.625,0.125,0.5,0.075,0.075,0.0125,1.0,0.0,8.625,14.875,45.1875,0.625,0.5,0.875
Serie A,Bruno Petković,7.0,hr CRO,AM,22,50.04,0.0,0.12,0.0,0.0,0.6,0.2,0.16,0.0,22.64,0.84,0.44,0.56,0.044000000000000004,0.044000000000000004,0.096,1.52,0.2,10.44,15.36,67.344,1.24,1.36,2.08
Serie A,Luca Antei,88.0,it ITA,CB,25,73.75,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,56.0,2.375,3.25,1.25,0.0125,0.0125,0.0,0.625,0.0,39.5,45.625,84.425,1.5,0.375,0.625
Serie A,Ledian Memushaj,20.0,al ALB,"CM,RM",30,74.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.11764705882352941,0.17647058823529413,0.0,48.470588235294116,1.6470588235294117,0.5882352941176471,1.411764705882353,0.03529411764705882,0.03529411764705882,0.06470588235294118,2.3529411764705883,0.0,31.88235294117647,40.11764705882353,78.32941176470588,2.9411764705882355,1.3529411764705883,2.3529411764705883
Serie A,Achraf Lazaar,77.0,ma MAR,LM,25,53.111111111111114,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.4444444444444444,0.0,0.0,26.22222222222222,1.3333333333333333,0.6666666666666666,0.5555555555555556,0.03333333333333334,0.03333333333333334,0.022222222222222223,0.7777777777777778,0.0,13.11111111111111,18.77777777777778,62.833333333333336,0.2222222222222222,1.0,1.8888888888888888
Serie A,Pietro Iemmello,33.0,it ITA,FW,25,55.0,0.125,0.0625,0.0625,0.0625,1.1875,0.5625,0.0,0.0,18.6875,0.125,0.0625,0.25,0.2,0.15,0.08125,0.75,0.1875,10.0,12.9375,77.83125,0.375,0.25,0.875
Serie A,Timo Letschert,55.0,nl NED,CB,24,59.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.8571428571428572,1.0,1.2857142857142858,0.0,0.0,0.0,0.2857142857142857,0.0,25.571428571428573,31.428571428571427,83.21428571428571,1.8571428571428572,0.2857142857142857,0.2857142857142857
Serie A,Aleandro Rosi,20.0,it ITA,CB,30,70.70833333333333,0.0,0.041666666666666664,0.0,0.0,0.5833333333333334,0.125,0.20833333333333334,0.0,41.416666666666664,1.0,0.8333333333333334,1.0,0.04583333333333334,0.04583333333333334,0.04583333333333334,0.7083333333333334,0.08333333333333333,23.5,33.958333333333336,69.3125,1.7083333333333333,0.4583333333333333,1.0833333333333333
Serie A,Maxi López,20.0,ar ARG,FW,33,60.07142857142857,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,1.0,0.2857142857142857,0.03571428571428571,0.0,19.035714285714285,0.42857142857142855,0.07142857142857142,0.2857142857142857,0.15,0.12142857142857144,0.05357142857142859,1.7142857142857142,0.17857142857142858,8.678571428571429,13.357142857142858,62.964285714285715,1.2142857142857142,0.42857142857142855,0.9285714285714286
Serie A,Ricky Álvarez,11.0,ar ARG,AM,29,22.363636363636363,0.09090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,0.2727272727272727,0.0,0.0,18.454545454545453,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.03636363636363637,0.03636363636363637,0.05454545454545454,1.0,0.0,11.454545454545455,15.0,70.89090909090909,0.8181818181818182,0.2727272727272727,0.8181818181818182
Serie A,Bruno Gaspar,76.0,ao ANG,RB,24,52.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,43.93333333333333,1.3333333333333333,0.6,0.5333333333333333,0.0,0.0,0.04666666666666667,1.6666666666666667,0.13333333333333333,31.266666666666666,38.666666666666664,79.68666666666667,2.4,0.3333333333333333,0.6
Serie A,Andrea Cossu,7.0,it ITA,FW,37,22.09090909090909,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,13.272727272727273,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.009090909090909092,0.009090909090909092,0.02727272727272728,0.7272727272727273,0.09090909090909091,6.818181818181818,11.272727272727273,54.96363636363637,0.7272727272727273,0.8181818181818182,1.0
Serie A,Riccardo Montolivo,18.0,it ITA,CM,32,60.388888888888886,0.05555555555555555,0.05555555555555555,0.0,0.0,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.05555555555555555,45.833333333333336,1.6111111111111112,1.0555555555555556,0.9444444444444444,0.027777777777777776,0.027777777777777776,0.022222222222222223,1.9444444444444444,0.1111111111111111,32.77777777777778,39.666666666666664,82.80555555555556,3.611111111111111,0.16666666666666666,0.16666666666666666
Serie A,Bruno Zuculini,5.0,ar ARG,CM,24,75.8125,0.125,0.0,0.0,0.0,0.4375,0.125,0.5,0.1875,50.875,4.25,2.375,2.1875,0.06875,0.06875,0.0,0.9375,0.125,32.375,39.6875,81.02499999999999,2.25,0.25,0.25
Serie A,Mario Sampirisi,69.0,it ITA,RB,24,70.7741935483871,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.06451612903225806,0.0,42.774193548387096,1.4193548387096775,1.3870967741935485,0.8709677419354839,0.00967741935483871,0.00967741935483871,0.029032258064516134,0.6129032258064516,0.03225806451612903,26.451612903225808,35.354838709677416,67.43870967741935,2.903225806451613,0.22580645161290322,0.3870967741935484
Serie A,Arlind Ajeti,93.0,al ALB,CB,23,60.476190476190474,0.0,0.047619047619047616,0.0,0.0,0.38095238095238093,0.0,0.3333333333333333,0.0,26.285714285714285,2.0,1.619047619047619,1.2857142857142858,0.04285714285714286,0.04285714285714286,0.04285714285714285,0.6666666666666666,0.09523809523809523,13.428571428571429,17.238095238095237,66.08571428571429,0.8095238095238095,0.23809523809523808,0.2857142857142857
Serie A,Oliver Kragl,11.0,de GER,"RM,LM",27,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.4,0.2,0.0,0.0,0.06,1.2,0.0,5.4,7.6,65.52000000000001,0.8,0.0,0.4
Serie A,Luca Rizzo,11.0,it ITA,WB,25,44.36363636363637,0.18181818181818182,0.0,0.0,0.0,0.9090909090909091,0.6363636363636364,0.0,0.0,26.363636363636363,1.6363636363636365,0.2727272727272727,0.9090909090909091,0.045454545454545456,0.045454545454545456,0.08181818181818182,1.2727272727272727,0.09090909090909091,12.909090909090908,19.272727272727273,68.35454545454544,1.3636363636363635,0.8181818181818182,2.0
Serie A,Eros Schiavon,18.0,it ITA,CM,34,31.416666666666668,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,13.5,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.25,0.0,7.083333333333333,11.25,56.53333333333333,0.3333333333333333,0.25,0.4166666666666667
Serie A,Ricardo Centurión,9.0,ar ARG,FW,24,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,7.0,55.56666666666666,1.0,0.3333333333333333,1.3333333333333333
Serie A,Santiago Gentiletti,3.0,ar ARG,CB,32,72.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,65.25,1.0,0.75,0.25,0.0,0.0,0.0,1.0,0.0,54.25,60.5,89.4,6.0,0.25,0.25
Serie A,Raffaele Palladino,17.0,it ITA,AM,33,57.75,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,27.25,0.25,0.25,0.0,0.225,0.225,0.2,2.75,0.0,17.75,24.0,73.925,1.0,0.75,1.0
Serie A,Adel Taarabt,11.0,ma MAR,AM,28,73.36363636363636,0.09090909090909091,0.09090909090909091,0.0,0.0,1.5,0.5,0.18181818181818182,0.045454545454545456,43.40909090909091,0.8181818181818182,0.5454545454545454,0.5909090909090909,0.059090909090909104,0.059090909090909104,0.11818181818181818,3.6818181818181817,0.2727272727272727,26.681818181818183,34.86363636363637,77.31818181818181,3.0454545454545454,2.227272727272727,3.3181818181818183
Serie A,Paolo Cannavaro,28.0,it ITA,CB,36,75.94736842105263,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.15789473684210525,0.0,38.21052631578947,0.8947368421052632,1.4210526315789473,0.8947368421052632,0.005263157894736842,0.005263157894736842,0.0,0.5263157894736842,0.0,22.842105263157894,29.36842105263158,64.88421052631578,2.0526315789473686,0.05263157894736842,0.05263157894736842
Serie A,Antonino Ragusa,90.0,it ITA,LW,27,27.466666666666665,0.0,0.03333333333333333,0.0,0.0,0.7,0.2,0.2,0.0,12.533333333333333,0.5666666666666667,0.2,0.4,0.10666666666666669,0.10333333333333335,0.030000000000000002,1.0,0.06666666666666667,5.566666666666666,8.466666666666667,62.87,0.7666666666666667,0.6,1.0
Serie A,Michele Cremonesi,6.0,it ITA,CB,29,76.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,39.6,0.8,1.4,1.0,0.0,0.0,0.0,0.2,0.0,25.0,29.4,84.1,2.2,0.0,0.0
Serie A,Marios Oikonomou,2.0,gr GRE,CB,24,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,21.25,1.25,1.0,0.0,0.0,0.0,0.0,0.25,0.0,12.5,16.0,76.2,0.75,0.0,0.0
Serie A,Sauli Väisänen,15.0,fi FIN,CB,23,77.14285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,46.857142857142854,1.7142857142857142,1.8571428571428572,0.7142857142857143,0.05714285714285715,0.05714285714285715,0.0,0.8571428571428571,0.0,34.0,38.0,91.0,1.4285714285714286,0.0,0.0
Serie A,Marco Borriello,22.0,it ITA,FW,35,51.733333333333334,0.06666666666666667,0.0,0.0,0.0,0.7333333333333333,0.26666666666666666,0.4,0.0,15.6,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.04666666666666666,0.04666666666666666,0.05333333333333333,1.2,0.13333333333333333,8.133333333333333,10.6,66.33999999999999,0.26666666666666666,0.13333333333333333,0.7333333333333333
Serie A,Dušan Basta,8.0,rs SRB,WB,33,70.45454545454545,0.0,0.09090909090909091,0.0,0.0,0.9090909090909091,0.2727272727272727,0.0,0.0,41.45454545454545,0.8181818181818182,1.1818181818181819,0.9090909090909091,0.045454545454545456,0.045454545454545456,0.009090909090909092,1.7272727272727273,0.09090909090909091,27.09090909090909,35.90909090909091,74.7,1.7272727272727273,0.36363636363636365,0.6363636363636364
Serie A,Simone Palombi,29.0,it ITA,FW,21,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,14.0,85.7,1.0,0.0,0.0
Serie A,Andrea Nalini,9.0,it ITA,RM,27,71.26086956521739,0.0,0.13043478260869565,0.0,0.0,0.8695652173913043,0.391304347826087,0.08695652173913043,0.0,32.47826086956522,1.8695652173913044,0.6521739130434783,1.0869565217391304,0.034782608695652174,0.034782608695652174,0.10434782608695654,1.8695652173913044,0.2608695652173913,15.304347826086957,24.304347826086957,63.408695652173904,1.4782608695652173,0.8695652173913043,1.391304347826087
