Player,Touches_Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Touches_Live,Dribbles_Succ,Dribbles_Att,Dribbles_Succ%,Dribbles_Mis,Dribbles_Dis,Receiving_Rec,Receiving_Prog
Mario Gómez,25.694915254237287,1.2203389830508475,2.288135593220339,12.677966101694915,10.983050847457626,3.6271186440677967,25.661016949152543,0.3389830508474576,0.7966101694915254,24.29491525423729,1.6271186440677967,0.9830508474576272,17.779661016949152,4.169491525423729
Ramazan Özcan,39.66666666666666,31.666666666666668,39.333333333333336,0.3333333333333333,0.0,0.0,39.66666666666666,0.0,0.0,0.0,0.0,0.0,20.0,0.0
Isaac Kiese Thelin,9.833333333333334,0.6666666666666666,1.0,5.0,4.0,1.3333333333333333,9.833333333333334,0.1666666666666666,0.1666666666666666,16.666666666666668,1.3333333333333333,0.6666666666666666,8.166666666666666,1.6666666666666667
Carlos Salcedo,56.96153846153846,4.461538461538462,25.23076923076923,30.615384615384617,1.6538461538461535,0.1538461538461538,56.96153846153846,0.0384615384615384,0.1923076923076923,3.8461538461538463,0.3461538461538461,0.1538461538461538,32.03846153846154,0.1538461538461538
Nicolai Müller,19.608695652173918,0.4347826086956521,2.4347826086956523,9.869565217391305,7.695652173913044,1.7826086956521738,19.608695652173918,0.7391304347826086,1.2608695652173914,30.94347826086957,1.0,1.0434782608695652,12.173913043478262,2.0869565217391304
Taleb Tawatha,21.1875,0.625,5.6875,10.375,5.4375,0.3125,21.1875,0.3125,0.625,18.75,0.4375,0.1875,9.9375,0.875
Marco Terrazzino,28.7027027027027,0.4324324324324324,3.4864864864864864,14.216216216216216,11.297297297297296,1.5135135135135136,28.7027027027027,0.4324324324324324,1.2702702702702702,23.132432432432427,1.054054054054054,1.162162162162162,21.16216216216216,2.918918918918919
Ignacio Camacho,60.76470588235294,4.529411764705882,21.0,35.23529411764706,4.941176470588236,0.9411764705882352,60.76470588235294,0.1764705882352941,0.1764705882352941,17.647058823529413,0.8235294117647058,0.5882352941176471,31.235294117647054,0.2941176470588235
Oliver Sorg,48.41463414634146,3.3902439024390243,18.414634146341463,25.317073170731707,5.048780487804878,0.073170731707317,48.41463414634146,0.3414634146341463,0.5365853658536586,19.919512195121957,0.3902439024390244,0.2926829268292683,25.26829268292683,0.4634146341463415
Matthias Ostrzolek,53.355555555555554,3.066666666666667,18.8,24.977777777777774,10.177777777777775,0.4666666666666667,53.355555555555554,0.2444444444444444,0.5555555555555556,19.25777777777778,1.022222222222222,0.5111111111111111,28.4,1.1555555555555554
Marvin Bakalorz,28.32075471698113,1.7735849056603774,6.622641509433962,16.037735849056602,6.09433962264151,0.7547169811320755,28.32075471698113,0.4716981132075472,1.150943396226415,29.369811320754717,1.169811320754717,1.018867924528302,15.62264150943396,1.7924528301886793
Pirmin Schwegler,54.875,2.196428571428572,11.892857142857142,33.160714285714285,10.142857142857142,0.2142857142857142,54.875,0.4642857142857143,0.6964285714285714,33.035714285714285,0.5535714285714286,0.6071428571428571,28.125,0.5357142857142857
Hendrik Weydandt,27.642857142857142,1.75,3.0357142857142856,13.535714285714286,11.178571428571429,3.4285714285714284,27.642857142857142,0.3928571428571428,1.2857142857142858,13.392857142857142,3.392857142857143,1.3214285714285714,19.428571428571427,4.035714285714286
Robert Bauer,42.60526315789474,3.5526315789473686,15.947368421052632,20.07894736842105,7.052631578947368,0.131578947368421,42.60526315789474,0.131578947368421,0.2105263157894736,7.894736842105263,0.6842105263157895,0.2368421052631578,20.42105263157895,0.6842105263157895
Georg Margreitter,55.25925925925926,7.185185185185185,28.37037037037037,24.88888888888889,2.2222222222222223,0.9629629629629628,55.25925925925926,0.1851851851851851,0.3333333333333333,11.72962962962963,0.2962962962962963,0.2592592592592592,35.333333333333336,0.2222222222222222
Lukas Mühl,57.87096774193548,6.806451612903226,32.54838709677419,24.451612903225808,1.3548387096774193,0.5806451612903226,57.87096774193548,0.2258064516129032,0.2580645161290322,22.580645161290324,0.2258064516129032,0.1290322580645161,37.12903225806452,0.0967741935483871
Tim Leibold,57.90625,2.5625,18.375,27.0,13.34375,1.03125,57.875,0.78125,1.5,35.575,1.21875,0.59375,32.8125,1.6875
Törles Knöll,8.0,0.0588235294117647,1.0,3.941176470588236,3.235294117647059,0.9411764705882352,8.0,0.2941176470588235,0.4705882352941176,17.647058823529413,1.0,0.2352941176470588,4.941176470588236,1.2352941176470589
Hanno Behrens,41.13333333333333,2.7333333333333334,12.533333333333331,19.966666666666665,9.033333333333331,2.566666666666667,41.0,0.2666666666666666,0.5333333333333333,15.833333333333334,1.3666666666666667,0.5,22.866666666666667,1.6666666666666667
Ondřej Petrák,40.13636363636363,2.0,12.090909090909092,24.318181818181817,4.0,0.4545454545454545,40.13636363636363,0.2272727272727272,0.3181818181818182,13.636363636363637,0.7727272727272727,0.5,22.681818181818183,0.5454545454545454
Alexander Fuchs,35.44444444444444,1.3333333333333333,6.111111111111111,19.666666666666668,10.0,1.3333333333333333,35.44444444444444,0.4444444444444444,1.3333333333333333,30.55555555555556,1.7777777777777777,0.6666666666666666,24.22222222222222,2.4444444444444446
Federico Palacios Martínez,23.58823529411765,0.2941176470588235,3.7058823529411766,13.529411764705882,6.588235294117647,0.8823529411764706,23.58823529411765,0.6470588235294118,1.411764705882353,23.33529411764706,1.2352941176470589,1.2941176470588236,15.764705882352942,2.3529411764705883
Edgar Salli,10.0,0.6666666666666666,2.6666666666666665,3.333333333333333,4.0,1.0,10.0,0.0,0.0,0.0,1.0,1.3333333333333333,7.0,1.3333333333333333
Yuya Kubo,27.272727272727277,0.3181818181818182,3.363636363636364,14.318181818181818,10.0,1.5,27.272727272727277,0.5454545454545454,1.318181818181818,23.481818181818184,1.9545454545454544,1.318181818181818,19.90909090909091,3.727272727272727
Mikael Ishak,19.82758620689655,0.5172413793103449,1.827586206896552,10.06896551724138,8.241379310344827,1.9310344827586208,19.79310344827586,0.5517241379310345,0.7931034482758621,35.40344827586207,1.5517241379310345,0.7241379310344828,13.137931034482758,3.4482758620689653
Palkó Dárdai,7.555555555555555,0.1111111111111111,1.3333333333333333,3.6666666666666665,2.555555555555556,0.6666666666666666,7.555555555555555,0.0,0.0,0.0,0.6666666666666666,0.4444444444444444,6.0,1.3333333333333333
Fabian Giefer,31.0,26.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.25,0.0,12.25,0.0
Koo Ja-cheol,35.111111111111114,1.2962962962962965,6.018518518518518,21.09259259259259,8.407407407407407,1.2037037037037035,35.111111111111114,0.4814814814814814,1.0,27.314814814814813,1.4074074074074074,1.4814814814814814,23.25925925925926,2.1666666666666665
Caiuby,41.93617021276596,1.0425531914893618,5.212765957446808,21.829787234042552,15.702127659574469,2.6808510638297878,41.93617021276596,1.0638297872340423,2.3617021276595747,37.1531914893617,2.0,1.3404255319148937,29.04255319148936,3.8297872340425534
Michael Rensing,34.5,30.71875,34.375,0.125,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,10.6875,0.0
Arjen Robben,43.48484848484848,0.1212121212121212,1.4242424242424243,15.030303030303031,27.363636363636363,3.121212121212121,43.45454545454545,0.9696969696969696,2.5454545454545454,29.069696969696967,1.181818181818182,0.7575757575757576,34.39393939393939,5.696969696969697
Christian Clemens,21.133333333333333,0.6,4.266666666666667,8.733333333333333,8.533333333333333,0.9333333333333332,21.133333333333333,0.4,1.3333333333333333,18.0,0.4666666666666667,0.4,12.866666666666667,1.8
Luca Horn,8.0,0.0,2.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Moritz Nicolas,39.0,33.0,38.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0
Kwasi Okyere Wriedt,6.5,0.0,1.0,1.5,4.5,1.5,6.5,0.0,0.5,0.0,0.0,0.0,4.0,2.0
Jan Luca Rumpf,60.0,7.0,36.0,22.0,3.0,2.0,60.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0
Mamadou Doucouré,4.5,0.0,2.0,2.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Oliver Batista-Meier,5.0,0.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0
Antony Evans,15.0,0.6666666666666666,3.5,5.0,6.666666666666667,0.3333333333333333,15.0,0.3333333333333333,0.8333333333333334,22.21666666666667,0.8333333333333334,0.5,8.0,1.6666666666666667
Ilay Elmkies,5.0,1.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Kelvin Ofori,15.0,0.0,0.5,4.0,10.5,0.5,15.0,0.0,2.0,0.0,0.5,0.5,12.0,3.0
Mamoudou Karamoko,8.0,0.0,0.0,6.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0
Lucas Ribeiro,17.0,1.0,6.5,9.5,1.0,0.5,17.0,1.5,2.5,75.0,0.5,1.0,7.5,0.0
Toni Leistner,60.23076923076923,7.384615384615385,33.46153846153846,25.76923076923077,1.1538461538461535,0.6153846153846154,60.23076923076923,0.4615384615384615,0.4615384615384615,23.07692307692308,0.5384615384615384,0.0,34.30769230769231,0.0769230769230769
Samúel Friðjónsson,26.2,1.4,12.2,12.0,2.0,0.2,26.2,0.0,0.0,0.0,0.6,0.2,14.8,0.6
Florian Kastenmeier,39.64705882352941,32.705882352941174,39.23529411764706,0.4117647058823529,0.0,0.0,39.64705882352941,0.1764705882352941,0.1764705882352941,17.647058823529413,0.0,0.0,18.647058823529413,0.0
Pascal Köpke,7.909090909090909,0.0,0.4545454545454545,4.090909090909091,3.4545454545454546,0.8181818181818182,7.909090909090909,0.1818181818181818,0.1818181818181818,18.181818181818183,0.8181818181818182,0.8181818181818182,6.545454545454546,1.5454545454545454
Markus Schubert,39.11111111111112,33.888888888888886,38.888888888888886,0.2222222222222222,0.0,0.0,39.11111111111112,0.0,0.0,0.0,0.0,0.0,17.88888888888889,0.0
Fin Bartels,24.33333333333333,0.2333333333333333,2.4,11.033333333333331,11.3,1.7333333333333334,24.33333333333333,0.8666666666666667,2.333333333333333,23.953333333333333,1.2666666666666666,1.0666666666666669,18.9,4.433333333333334
Sarpreet Singh,17.0,0.0,1.0,8.5,7.5,2.0,17.0,0.0,0.0,0.0,0.5,0.5,14.0,2.5
Lasse Sobiech,52.0,6.0,24.0,21.0,7.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0
Thomas Kraft,38.09090909090909,31.545454545454547,37.72727272727273,0.3636363636363636,0.0,0.0,38.09090909090909,0.0,0.0,0.0,0.0,0.0,17.181818181818183,0.0
Dennis Smarsch,37.5,31.0,37.5,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,19.5,0.0
Felix Wiedwald,37.333333333333336,30.33333333333333,37.333333333333336,0.0,0.0,0.0,37.333333333333336,0.0,0.0,0.0,0.0,0.0,13.0,0.0
Sebastian Langkamp,49.0,4.23404255319149,21.574468085106385,26.06382978723404,1.574468085106383,0.7021276595744681,49.0,0.0638297872340425,0.0638297872340425,6.382978723404255,0.2127659574468085,0.0851063829787234,31.04255319148936,0.1702127659574468
Laurent Jans,47.31818181818182,3.1818181818181817,21.0,17.954545454545453,8.818181818181818,0.2727272727272727,47.31818181818182,0.5454545454545454,0.7272727272727273,44.31818181818182,0.8636363636363636,0.3181818181818182,22.272727272727277,0.3181818181818182
Niclas Thiede,44.0,36.0,43.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
Michael Parensen,42.77777777777778,3.333333333333333,23.11111111111111,17.77777777777778,2.111111111111111,0.3333333333333333,42.77777777777778,0.2222222222222222,0.4444444444444444,16.666666666666668,0.3333333333333333,0.1111111111111111,24.22222222222222,0.2222222222222222
Marcel Schmelzer,60.23529411764706,2.3823529411764706,14.529411764705882,35.38235294117647,10.705882352941176,0.6764705882352942,60.23529411764706,0.2941176470588235,0.7352941176470589,22.058823529411764,0.5588235294117647,0.4117647058823529,38.088235294117645,1.2647058823529411
Leopold Zingerle,46.10714285714285,37.92857142857143,45.75,0.3571428571428571,0.0,0.0,46.10714285714285,0.0,0.0,0.0,0.0357142857142857,0.0,23.928571428571427,0.0
Sebastian Schonlau,77.69565217391305,11.043478260869565,46.56521739130435,30.26086956521739,1.608695652173913,0.6086956521739131,77.69565217391305,0.391304347826087,0.4347826086956521,23.91304347826087,0.9130434782608696,0.0869565217391304,48.91304347826087,0.1304347826086956
Opoku Ampomah,17.083333333333332,0.4166666666666667,2.583333333333333,5.75,9.166666666666666,1.9166666666666667,17.083333333333332,1.5833333333333333,3.25,51.21666666666667,2.333333333333333,0.8333333333333334,11.416666666666666,3.1666666666666665
Khiry Shelton,4.5,0.0,1.0,1.5,2.0,1.0,4.5,0.5,0.5,50.0,1.5,0.5,4.0,0.5
Jeffrey Bruma,51.729729729729726,5.837837837837838,28.324324324324323,22.864864864864863,1.0,0.6216216216216216,51.729729729729726,0.1891891891891892,0.2432432432432432,16.216216216216218,0.2972972972972973,0.1351351351351351,31.08108108108108,0.027027027027027
Julian Schieber,10.785714285714286,0.3571428571428571,0.6428571428571429,5.5,4.642857142857143,1.4285714285714286,10.785714285714286,0.1428571428571428,0.6428571428571429,10.714285714285714,1.0714285714285714,0.4285714285714285,7.642857142857143,2.071428571428572
Luc Ihorst,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0
Marlon Ritter,23.545454545454547,0.6363636363636364,5.818181818181818,10.909090909090908,7.363636363636363,0.6363636363636364,23.545454545454547,0.1818181818181818,0.3636363636363636,9.090909090909092,0.8181818181818182,0.3636363636363636,13.818181818181818,1.181818181818182
Ken Reichel,44.57142857142857,2.0,16.428571428571427,18.714285714285715,10.0,0.8571428571428571,44.57142857142857,0.2857142857142857,0.5714285714285714,21.428571428571427,1.0,0.2857142857142857,20.428571428571427,0.8571428571428571
Matthias Bader,10.0,1.0,5.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
Alexandru Maxim,23.775510204081638,0.3061224489795918,2.959183673469388,11.285714285714286,9.83673469387755,1.1224489795918366,23.775510204081638,0.5102040816326531,1.0,28.09591836734694,0.8775510204081632,0.9387755102040816,15.83673469387755,2.0408163265306123
Benjamin Goller,14.9,0.1,1.6,6.5,7.2,1.6,14.9,1.4,2.8,30.0,1.0,0.5,9.1,1.9
Marcel Risse,36.36363636363637,0.9545454545454546,7.863636363636363,16.772727272727273,12.136363636363637,1.181818181818182,36.36363636363637,0.5909090909090909,1.1363636363636365,29.545454545454547,0.5,0.1363636363636363,23.09090909090909,1.7727272727272727
Marcel Tisserand,61.41463414634146,5.0,26.4390243902439,30.70731707317073,4.780487804878049,0.975609756097561,61.41463414634146,0.7804878048780488,1.4878048780487805,37.40731707317073,0.7317073170731707,0.4390243902439024,37.73170731707317,0.4634146341463415
Robin Bormuth,34.69230769230769,6.615384615384615,22.153846153846157,11.846153846153848,0.9230769230769232,0.4615384615384615,34.69230769230769,0.1538461538461538,0.1538461538461538,15.384615384615383,0.3076923076923077,0.0,20.07692307692308,0.1538461538461538
Jean Zimmer,30.34285714285714,1.2285714285714286,6.0,12.742857142857142,11.942857142857145,0.7142857142857143,30.34285714285714,0.4285714285714285,1.0857142857142856,18.094285714285714,1.0857142857142856,0.6571428571428571,18.02857142857143,2.5428571428571427
Michael Lang,49.61538461538461,2.8076923076923075,12.884615384615383,26.0,11.076923076923077,1.1923076923076923,49.61538461538461,0.1923076923076923,0.5384615384615384,15.384615384615383,0.2692307692307692,0.1538461538461538,31.0,1.6538461538461535
Manuel Schmiedebach,14.454545454545457,0.5454545454545454,4.727272727272728,8.090909090909092,1.818181818181818,0.0909090909090909,14.454545454545457,0.0,0.0909090909090909,0.0,0.7272727272727273,0.6363636363636364,7.090909090909091,0.1818181818181818
Felix Kroos,14.666666666666666,0.8,3.8666666666666663,8.4,2.4,0.1333333333333333,14.666666666666666,0.0,0.0,0.0,0.4,0.0,7.266666666666667,0.1333333333333333
Salomon Kalou,29.848484848484848,0.8333333333333334,3.787878787878788,14.590909090909092,12.075757575757576,2.742424242424242,29.772727272727277,1.3636363636363635,2.363636363636364,43.79545454545455,2.015151515151515,1.4393939393939394,21.166666666666668,4.287878787878788
Jonathan de Guzmán,37.63461538461539,0.6346153846153846,5.115384615384615,22.846153846153847,10.173076923076923,0.5,37.63461538461539,0.4615384615384615,0.7884615384615384,26.442307692307693,0.7884615384615384,0.7115384615384616,23.71153846153846,1.3076923076923077
Dejan Joveljić,8.75,0.25,0.75,3.75,4.5,0.75,8.75,0.25,0.25,25.0,0.25,1.0,7.0,3.0
Philipp Max,52.840425531914896,2.117021276595745,13.51063829787234,23.01063829787234,17.095744680851062,0.8297872340425532,52.82978723404256,0.2553191489361702,0.5,18.351063829787236,0.7978723404255319,0.3617021276595745,26.4468085106383,2.127659574468085
Martin Harnik,23.72,0.66,2.54,11.78,9.56,2.48,23.72,0.38,0.8,23.334,1.38,0.82,16.66,4.54
Adam Bodzek,35.673469387755105,2.857142857142857,13.142857142857142,20.0,2.673469387755102,0.3265306122448979,35.673469387755105,0.1020408163265306,0.1632653061224489,7.483673469387755,0.4897959183673469,0.3469387755102041,20.367346938775512,0.2040816326530612
Bernard Tekpetey,20.444444444444443,0.0,1.4444444444444444,7.777777777777778,11.77777777777778,1.4444444444444444,20.444444444444443,1.0,2.7777777777777777,31.06666666666667,2.2222222222222223,1.1111111111111112,13.88888888888889,3.0
Babacar Guèye,13.333333333333334,1.3333333333333333,1.3333333333333333,7.333333333333333,4.666666666666667,1.6666666666666667,13.333333333333334,0.0,0.3333333333333333,0.0,1.6666666666666667,1.0,8.666666666666666,2.0
Suleiman Abdullahi,10.666666666666666,0.1666666666666666,1.3333333333333333,4.0,5.666666666666667,1.1666666666666667,10.666666666666666,0.3333333333333333,0.8333333333333334,11.116666666666667,1.1666666666666667,0.0,6.0,1.5
Gelson Fernandes,32.56896551724138,1.6206896551724137,8.620689655172415,21.603448275862068,2.706896551724138,0.1724137931034483,32.56896551724138,0.1724137931034483,0.3275862068965517,15.086206896551724,0.4482758620689655,0.293103448275862,14.982758620689657,0.1551724137931034
Fabian Reese,8.0,0.2222222222222222,1.4444444444444444,2.888888888888889,3.7777777777777777,0.7777777777777778,8.0,0.0,1.0,0.0,0.7777777777777778,0.2222222222222222,4.888888888888889,1.5555555555555556
Guido Burgstaller,23.77922077922078,0.4285714285714285,1.0129870129870129,10.766233766233766,12.25974025974026,3.74025974025974,23.77922077922078,0.5584415584415584,1.9350649350649352,23.77012987012987,2.142857142857143,1.5844155844155845,17.4025974025974,5.155844155844156
Fabian Johnson,27.676470588235293,1.411764705882353,7.029411764705882,14.382352941176473,6.470588235294118,0.8823529411764706,27.676470588235293,0.0588235294117647,0.2352941176470588,5.882352941176471,0.5588235294117647,0.4705882352941176,17.88235294117647,1.7352941176470589
Raffael,28.229166666666668,0.0208333333333333,1.7291666666666667,14.708333333333334,12.375,2.25,28.20833333333333,1.1875,2.125,43.48541666666667,1.2916666666666667,1.7083333333333333,21.8125,3.7083333333333335
Matthias Zimmermann,56.15492957746479,2.971830985915493,16.56338028169014,27.366197183098592,12.901408450704226,0.4788732394366197,56.15492957746479,0.4788732394366197,0.943661971830986,30.985915492957748,0.9859154929577464,0.2816901408450704,30.366197183098592,1.5352112676056338
André Hoffmann,53.23809523809524,6.071428571428571,30.642857142857142,21.5,1.4523809523809523,0.5952380952380952,53.23809523809524,0.0476190476190476,0.0714285714285714,4.761904761904762,0.2142857142857142,0.0952380952380952,33.23809523809524,0.0714285714285714
Alfredo Morales,33.42,1.9,8.5,18.78,6.46,1.22,33.42,0.38,0.76,23.5,0.94,0.84,18.98,1.42
Lewis Baker,34.75,1.375,7.875,21.75,5.875,0.375,34.75,1.25,1.5,75.0,1.375,0.625,23.0,0.875
Marcel Sobottka,23.125,1.5625,7.78125,13.4375,2.21875,0.5,23.125,0.15625,0.3125,12.5,0.78125,0.375,12.21875,0.5
Thomas Pledl,10.8,0.2,1.6,3.8,5.8,1.0,10.8,0.4,0.4,40.0,0.6,0.4,6.6,2.0
Oliver Fink,28.71875,1.09375,5.78125,15.40625,8.0,1.40625,28.71875,0.46875,0.8125,26.821875,1.40625,1.09375,17.25,1.90625
Rouwen Hennings,24.78688524590164,1.0491803278688523,1.8688524590163933,12.098360655737704,11.0,2.918032786885246,24.704918032786885,0.2622950819672131,0.639344262295082,13.688524590163937,1.2459016393442623,0.5081967213114754,16.78688524590164,4.39344262295082
Claudio Pizarro,13.333333333333334,0.35,1.2166666666666666,6.0,6.266666666666667,1.65,13.333333333333334,0.4333333333333333,0.8166666666666667,20.77833333333333,0.7666666666666667,0.5166666666666667,9.8,2.3
Nuri Şahin,64.55555555555556,2.6296296296296298,12.72222222222222,42.25925925925926,9.962962962962964,0.5370370370370371,64.55555555555556,0.4444444444444444,0.7407407407407407,33.64259259259259,0.4259259259259259,0.5370370370370371,41.53703703703704,0.8703703703703703
Jannik Huth,44.333333333333336,35.0,43.833333333333336,0.5,0.0,0.0,44.333333333333336,0.0,0.0,0.0,0.0,0.0,22.83333333333333,0.0
Ben Zolinski,17.785714285714285,0.25,2.107142857142857,9.785714285714286,6.25,1.0,17.785714285714285,0.25,0.4642857142857143,19.642857142857142,1.2857142857142858,0.8214285714285714,12.642857142857142,2.4642857142857144
Mohamed Dräger,51.75,2.5,16.8,24.35,11.9,1.3,51.75,0.75,2.3,26.355,1.3,1.15,28.85,1.7
Christian Strohdiek,54.0625,8.4375,33.0625,18.75,2.4375,1.1875,54.0625,0.125,0.125,12.5,0.3125,0.125,28.1875,0.0625
Jamilu Collins,72.1,4.133333333333334,27.83333333333333,34.1,11.233333333333333,0.5666666666666667,72.06666666666666,1.4,2.6333333333333333,44.06333333333334,1.4333333333333331,0.7,38.56666666666667,0.7
Kai Pröger,30.483870967741936,0.8709677419354839,5.903225806451613,10.709677419354838,14.96774193548387,2.225806451612903,30.483870967741936,2.161290322580645,3.870967741935484,50.95806451612904,2.064516129032258,1.032258064516129,15.903225806451612,2.4516129032258065
Klaus Gjasula,49.41379310344828,3.3448275862068964,17.24137931034483,26.82758620689655,5.793103448275862,0.8620689655172413,49.37931034482759,0.6896551724137931,0.8620689655172413,44.82758620689656,1.0689655172413792,0.7931034482758621,29.13793103448276,0.8275862068965517
Cauly Oliveira Souza,27.0,0.1538461538461538,3.230769230769231,12.384615384615383,12.307692307692308,0.9230769230769232,27.0,1.3846153846153846,2.3076923076923075,56.66153846153846,2.1538461538461537,1.3076923076923077,16.307692307692307,2.3076923076923075
Streli Mamba,17.583333333333332,0.2083333333333333,1.5833333333333333,9.291666666666666,7.0,1.8333333333333333,17.583333333333332,0.625,1.0416666666666667,38.19583333333333,1.6666666666666667,0.9166666666666666,11.375,3.0416666666666665
Georg Teigl,15.333333333333334,1.4444444444444444,5.333333333333333,6.666666666666667,3.4444444444444446,0.5555555555555556,15.333333333333334,0.4444444444444444,0.6666666666666666,18.522222222222226,0.8888888888888888,0.4444444444444444,9.11111111111111,0.4444444444444444
Daniel Baier,58.423529411764704,1.6941176470588235,14.823529411764708,36.38823529411765,8.035294117647059,0.2588235294117647,58.423529411764704,0.4470588235294118,0.7058823529411765,31.47058823529412,0.9294117647058824,0.7411764705882353,31.6,0.6823529411764706
Mike Frantz,21.203125,0.703125,4.90625,11.53125,4.96875,0.859375,21.203125,0.1875,0.421875,14.3234375,0.640625,0.40625,12.828125,1.25
