Player,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,Prog
Samuel Chukwueze,13.740458015267176,18.98473282442748,70.26259541984734,219.0152671755725,50.55725190839695,7.190839694656488,8.900763358778626,76.38702290076337,4.938931297709924,6.366412213740458,74.57251908396947,1.1068702290076335,1.8549618320610688,39.932061068702296,0.0763358778625954,0.116793893129771,0.099236641221374,1.015267175572519,0.7175572519083969,0.900763358778626,0.1145038167938931,1.618320610687023
José Luis Morales,13.372448979591836,20.6530612244898,63.99540816326531,213.32142857142856,63.30102040816327,7.38265306122449,9.178571428571429,78.78673469387755,4.020408163265306,5.948979591836735,64.45561224489795,1.3877551020408163,2.8877551020408165,40.5015306122449,0.1275510204081632,0.1464285714285714,0.0964285714285714,1.0051020408163265,1.0255102040816326,1.0153061224489797,0.2448979591836734,1.6020408163265305
Gerard Moreno,19.95731707317073,28.951219512195124,68.11646341463415,339.0060975609756,82.20121951219512,10.158536585365852,13.121951219512194,76.15731707317073,6.554878048780488,8.871951219512194,73.36524390243902,2.463414634146341,3.823170731707317,60.49451219512194,0.1036585365853658,0.172560975609756,0.122560975609756,1.2682926829268293,2.0121951219512195,0.951219512195122,0.1829268292682926,2.4390243902439024
Nicolas Jackson,6.181818181818182,8.545454545454545,75.96363636363638,85.81818181818181,20.045454545454547,3.5454545454545454,4.818181818181818,76.26363636363637,1.8636363636363635,2.409090909090909,62.15909090909091,0.3181818181818182,0.4090909090909091,27.272727272727277,0.0909090909090909,0.0727272727272727,0.0409090909090909,0.5,0.5454545454545454,0.4545454545454545,0.0,0.9545454545454546
Sergio Asenjo,22.205882352941178,31.139705882352946,70.73823529411764,642.9632352941177,462.0955882352941,3.816176470588236,3.823529411764706,90.80882352941175,10.610294117647058,10.845588235294118,96.87573529411765,7.632352941176471,16.176470588235293,48.83014705882353,0.0,0.0,0.0,0.0,0.3382352941176471,0.0,0.0,0.0147058823529411
Luis Pérez,20.925925925925927,29.814814814814813,67.37037037037037,320.037037037037,136.88888888888889,11.703703703703704,13.51851851851852,80.13703703703703,7.037037037037037,9.703703703703704,68.66666666666667,1.4074074074074074,4.0,32.93333333333334,0.0,0.0185185185185185,0.0222222222222222,0.4074074074074074,1.3703703703703705,0.4444444444444444,0.4074074074074074,1.4444444444444444
Joaquín Fernández,26.442857142857143,33.2,76.60857142857142,531.8857142857142,183.44285714285715,8.914285714285715,10.214285714285714,86.65571428571428,13.228571428571428,15.428571428571429,81.8442857142857,3.7714285714285714,6.385714285714286,55.60714285714285,0.0,0.0085714285714285,0.0014285714285714,0.1285714285714285,1.7,0.1142857142857142,0.0,1.5
Lucas Olaza,38.81318681318681,52.76923076923077,72.50989010989011,631.6043956043956,274.2967032967033,19.626373626373628,22.10989010989011,88.32967032967034,15.054945054945057,19.582417582417584,75.00989010989011,2.901098901098901,7.582417582417582,37.99450549450549,0.0879120879120879,0.0978021978021978,0.0868131868131868,0.945054945054945,2.4505494505494507,1.021978021978022,0.5934065934065934,2.4505494505494507
Sergio Escudero,34.96153846153846,45.0,76.50673076923077,561.0480769230769,223.625,18.403846153846157,20.66346153846154,85.92692307692307,12.5,15.528846153846152,76.86250000000001,2.7788461538461537,5.951923076923077,41.98461538461538,0.0384615384615384,0.0538461538461538,0.0615384615384615,0.5480769230769231,2.375,0.75,0.25,2.625
Monchu,20.03846153846154,25.884615384615383,72.8576923076923,370.61538461538464,100.03846153846152,9.192307692307692,10.76923076923077,77.45384615384616,7.615384615384615,9.5,76.63461538461539,2.769230769230769,4.461538461538462,48.60769230769232,0.0384615384615384,0.0538461538461538,0.0461538461538461,0.4230769230769231,2.0384615384615383,0.3076923076923077,0.1153846153846153,1.2692307692307692
Iván Sánchez,18.727272727272727,23.181818181818183,81.73636363636365,313.45454545454544,91.0,8.636363636363637,10.0,89.72727272727273,7.545454545454546,8.363636363636363,91.8,1.7272727272727273,2.8181818181818183,45.35454545454545,0.0,0.0818181818181818,0.0818181818181818,0.7272727272727273,1.7272727272727273,0.5454545454545454,0.3636363636363636,1.6363636363636365
Gonzalo Plata,16.2,20.9,75.14,197.9,36.5,10.8,12.6,75.21000000000001,4.0,5.0,76.34,0.4,0.6,40.0,0.2,0.13,0.11,1.1,0.3,0.6,0.1,0.9
Kike Pérez,20.072727272727278,25.78181818181818,74.18363636363637,342.0181818181818,90.8,10.018181818181818,11.654545454545454,81.18727272727273,7.072727272727272,8.4,75.1,2.2,3.527272727272728,52.28363636363636,0.0181818181818181,0.0527272727272727,0.0381818181818181,0.5818181818181818,2.018181818181818,0.4181818181818181,0.0545454545454545,1.8
Álvaro Aguado,27.46153846153846,32.76923076923077,84.9230769230769,558.3076923076923,153.15384615384616,10.692307692307692,11.615384615384617,92.13076923076922,10.692307692307692,12.615384615384617,86.94615384615385,5.307692307692308,6.923076923076923,81.84615384615384,0.1538461538461538,0.0538461538461538,0.0769230769230769,1.1538461538461535,3.1538461538461537,0.3076923076923077,0.0769230769230769,3.3076923076923075
Óscar Plano,16.050420168067227,22.30252100840336,71.52605042016808,250.1344537815126,67.3109243697479,8.756302521008404,10.84873949579832,77.93613445378152,5.159663865546219,6.815126050420168,72.5890756302521,1.3781512605042017,2.6218487394957983,45.63613445378151,0.1008403361344537,0.0831932773109243,0.0596638655462184,0.7310924369747899,1.7478991596638656,0.5210084033613446,0.1176470588235294,1.630252100840336
Toni Villa,14.073170731707316,19.463414634146343,72.05365853658536,218.71951219512195,66.02439024390245,7.646341463414634,9.268292682926829,82.0658536585366,4.536585365853658,5.951219512195122,74.68658536585365,1.1585365853658536,2.1707317073170733,42.94390243902439,0.0365853658536585,0.0560975609756097,0.0499999999999999,0.6341463414634146,1.195121951219512,0.4878048780487805,0.2195121951219512,1.548780487804878
Sékou Gassama,7.0,9.0,77.8,87.0,0.0,5.0,7.0,71.4,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sergio León,4.954545454545454,7.372727272727273,60.98636363636364,69.27272727272727,10.372727272727271,2.963636363636364,3.6454545454545455,67.59272727272727,1.2272727272727273,1.9545454545454544,43.16181818181818,0.3454545454545454,0.7363636363636363,21.015454545454546,0.0272727272727272,0.0236363636363636,0.0209090909090909,0.2727272727272727,0.2363636363636363,0.1636363636363636,0.0272727272727272,0.3636363636363636
Benjamin Lecomte,23.12142857142857,32.385714285714286,71.885,722.4214285714286,567.4357142857143,3.1214285714285714,3.15,85.325,9.535714285714286,9.692857142857145,97.8157142857143,10.392857142857142,19.38571428571429,56.10428571428571,0.0,0.0021428571428571,0.0007142857142857,0.0357142857142857,0.3571428571428571,0.0071428571428571,0.0,0.0285714285714285
Óscar Gil,27.51515151515152,33.878787878787875,80.8151515151515,425.1818181818182,120.0,14.303030303030305,16.181818181818183,87.60909090909092,10.363636363636363,12.12121212121212,81.28181818181818,1.606060606060606,3.090909090909091,47.7030303030303,0.0909090909090909,0.1121212121212121,0.0696969696969696,0.696969696969697,1.0,0.4848484848484848,0.303030303030303,0.8484848484848485
Sergi Gómez,40.25581395348837,46.44186046511628,84.18914728682171,835.922480620155,281.47286821705427,11.635658914728682,12.728682170542635,88.10232558139535,22.666666666666668,24.25581395348837,90.84573643410852,5.689922480620155,8.511627906976743,60.71860465116279,0.0155038759689922,0.0186046511627906,0.0093023255813953,0.1317829457364341,1.7829457364341086,0.0620155038759689,0.0232558139534883,1.7054263565891472
Leandro Cabrera,26.900763358778622,42.02290076335878,61.00534351145038,610.0305343511451,305.9541984732824,7.625954198473282,9.564885496183209,72.09541984732824,13.33587786259542,18.022900763358777,70.45648854961831,5.603053435114504,12.69465648854962,42.751145038167934,0.0076335877862595,0.0267175572519083,0.0190839694656488,0.2595419847328244,2.954198473282443,0.2595419847328244,0.0763358778625954,2.450381679389313
Brian Oliván,24.19047619047619,38.142857142857146,61.61904761904762,435.5,205.14285714285717,10.595238095238097,12.61904761904762,79.69761904761906,10.047619047619047,14.714285714285714,66.70714285714287,2.857142857142857,8.357142857142858,30.666666666666668,0.0714285714285714,0.1023809523809523,0.1095238095238095,0.8809523809523809,2.071428571428572,0.7857142857142857,0.5238095238095238,2.071428571428572
Nabil Touaizi,1.0,1.0,100.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinicius Souza,27.571428571428573,33.785714285714285,80.14285714285715,477.2857142857143,116.92857142857144,12.428571428571429,14.285714285714286,87.78571428571429,11.142857142857142,12.714285714285714,86.83571428571429,2.857142857142857,4.428571428571429,53.771428571428565,0.0,0.0285714285714285,0.0142857142857142,0.5,3.142857142857143,0.1428571428571428,0.0714285714285714,1.5714285714285714
Edu Expósito,22.82926829268293,29.963414634146343,76.50121951219512,410.1219512195122,112.79268292682929,9.78048780487805,11.939024390243905,81.39756097560976,9.317073170731708,11.268292682926829,79.5951219512195,2.8292682926829267,4.7682926829268295,55.59756097560975,0.073170731707317,0.0756097560975609,0.0524390243902439,0.9390243902439024,2.682926829268293,0.5487804878048781,0.0975609756097561,2.3902439024390243
Fernando Calero,33.21518987341772,39.75949367088607,79.36202531645567,637.8481012658228,246.73417721518987,11.848101265822784,12.746835443037977,89.77848101265823,17.17721518987342,19.075949367088608,84.79113924050633,3.79746835443038,6.949367088607595,50.65949367088607,0.0,0.0075949367088607,0.0075949367088607,0.1265822784810126,2.4050632911392404,0.1645569620253164,0.0,1.6708860759493671
Sergi Darder,31.89873417721519,40.65822784810127,77.07848101265823,577.3227848101266,182.746835443038,14.5,16.569620253164558,85.9253164556962,12.39873417721519,14.854430379746836,81.56518987341772,4.069620253164557,6.841772151898734,58.81012658227848,0.0949367088607595,0.0962025316455696,0.0892405063291139,1.0506329113924051,4.189873417721519,0.8354430379746836,0.1392405063291139,3.4050632911392404
Luca Koleosho,2.6666666666666665,4.333333333333333,68.56666666666666,35.333333333333336,8.666666666666666,1.6666666666666667,2.0,66.66666666666667,1.0,1.6666666666666667,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
Rubén,14.551724137931034,24.79310344827586,57.65,522.6896551724138,416.7586206896552,2.034482758620689,2.2586206896551726,62.82586206896552,4.568965517241379,4.931034482758621,82.03275862068965,7.793103448275862,17.137931034482758,42.689655172413794,0.0172413793103448,0.0068965517241379,0.0034482758620689,0.0344827586206896,0.5689655172413793,0.0344827586206896,0.0,0.1034482758620689
Adri Embarba,13.614583333333334,23.041666666666668,58.180208333333326,233.09375,70.73958333333333,6.65625,8.489583333333334,75.86770833333333,4.447916666666667,7.020833333333333,61.69791666666666,1.71875,5.135416666666667,32.925000000000004,0.15625,0.1645833333333333,0.1333333333333333,1.3125,0.7708333333333334,0.6666666666666666,0.3854166666666667,1.0416666666666667
Nico Ribaudo,10.326086956521738,12.369565217391305,82.04347826086955,158.06521739130434,33.65217391304348,5.891304347826087,6.565217391304348,83.47391304347825,3.1956521739130435,3.717391304347826,81.27608695652174,0.8478260869565217,1.2391304347826086,49.8195652173913,0.0,0.0565217391304347,0.0260869565217391,0.4347826086956521,0.7608695652173914,0.2826086956521739,0.0434782608695652,0.8478260869565217
Agustín Marchesín,23.0,32.357142857142854,71.77857142857142,645.5,455.07142857142856,4.428571428571429,4.428571428571429,100.0,10.785714285714286,10.928571428571429,98.02142857142856,7.714285714285714,16.785714285714285,48.93571428571429,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0714285714285714
Hugo Mallo,42.30817610062893,57.125786163522015,73.77106918238995,674.0943396226415,266.7672955974843,22.15723270440252,25.044025157232703,88.59559748427674,15.773584905660377,20.9622641509434,73.80377358490566,3.157232704402516,7.735849056603773,40.87232704402516,0.0754716981132075,0.1050314465408805,0.0937106918238993,0.710691823899371,2.7861635220125787,0.9937106918238994,0.4213836477987421,3.10062893081761
Joseph Aidoo,33.8252427184466,40.58252427184466,79.10582524271847,684.1067961165048,223.45631067961165,9.640776699029129,10.990291262135925,82.89029126213592,19.98058252427185,22.097087378640776,84.84854368932037,3.844660194174757,6.310679611650485,52.514563106796125,0.0097087378640776,0.0145631067961165,0.0058252427184466,0.116504854368932,2.174757281553398,0.116504854368932,0.0097087378640776,2.0485436893203883
Unai Núñez,37.75892857142857,44.99107142857143,82.10535714285716,814.7410714285714,290.6428571428572,10.633928571428571,12.026785714285714,84.32767857142858,20.366071428571427,22.285714285714285,89.58392857142859,6.473214285714286,9.723214285714286,63.40714285714286,0.0089285714285714,0.0133928571428571,0.0053571428571428,0.1785714285714285,2.5,0.0714285714285714,0.0089285714285714,2.3125
Javi Galán,39.60576923076923,52.10576923076923,74.62115384615385,641.125,212.17307692307693,20.192307692307693,22.82692307692308,87.61153846153844,15.086538461538462,19.173076923076923,76.50961538461539,3.0673076923076925,6.6923076923076925,43.12403846153846,0.0769230769230769,0.0942307692307692,0.098076923076923,0.9615384615384616,1.9903846153846156,1.1442307692307692,0.7884615384615384,2.144230769230769
Fran Beltrán,33.09219858156028,36.71631205673759,86.94326241134752,582.0851063829788,130.4184397163121,13.95035460992908,15.092198581560284,87.38014184397163,14.666666666666666,15.595744680851064,90.72482269503548,3.3404255319148937,4.00709219858156,71.20070921985815,0.0070921985815602,0.0191489361702127,0.0120567375886524,0.3191489361702128,2.4468085106382977,0.2411347517730496,0.0425531914893617,1.6524822695035462
Renato Tapia,31.819444444444443,39.25,79.24722222222222,592.0,164.45833333333334,12.458333333333334,14.180555555555555,86.34583333333333,14.0,15.930555555555555,82.31666666666666,4.263888888888889,6.666666666666667,60.52916666666667,0.0138888888888888,0.025,0.0111111111111111,0.2916666666666667,2.805555555555556,0.2361111111111111,0.0138888888888888,2.1666666666666665
Augusto Solari,10.625,15.458333333333334,68.1375,154.95833333333334,40.41666666666666,6.166666666666667,7.5625,79.87708333333335,3.208333333333333,4.645833333333333,61.09166666666667,0.6666666666666666,1.7291666666666667,31.96875,0.0625,0.0583333333333333,0.03125,0.3958333333333333,0.6458333333333334,0.3125,0.2291666666666666,0.6666666666666666
Gabriel Veiga,10.307692307692308,13.307692307692308,76.1423076923077,164.92307692307693,44.76923076923077,4.961538461538462,6.038461538461538,80.56153846153846,3.923076923076923,4.961538461538462,60.78846153846154,0.9230769230769232,1.3461538461538465,40.900000000000006,0.0384615384615384,0.0115384615384615,0.0115384615384615,0.3076923076923077,1.1538461538461535,0.3076923076923077,0.1153846153846153,1.0
Óscar Rodríguez Arnaiz,20.577235772357724,28.38211382113821,72.46260162601625,351.6178861788618,98.73170731707316,10.75609756097561,12.967479674796747,82.3,6.634146341463414,8.715447154471544,70.55365853658537,2.4878048780487805,4.902439024390244,44.41707317073171,0.048780487804878,0.0910569105691057,0.0796747967479674,0.975609756097561,2.089430894308943,0.6747967479674797,0.2113821138211382,1.7235772357723578
Óscar Mingueza,44.17857142857143,49.767857142857146,86.56607142857142,687.1607142857143,215.07142857142856,22.732142857142858,23.928571428571427,92.3107142857143,17.5,19.071428571428573,85.26250000000002,2.482142857142857,4.232142857142857,54.14999999999999,0.0535714285714285,0.0321428571428571,0.0482142857142857,0.3571428571428571,3.0535714285714284,0.5,0.2142857142857142,1.9107142857142856
Franco Cervi,18.0,24.82608695652174,72.37826086956522,258.6304347826087,65.93478260869566,10.5,12.217391304347826,86.11086956521739,5.3478260869565215,7.108695652173913,73.59347826086957,1.173913043478261,2.6956521739130435,40.51739130434783,0.108695652173913,0.0391304347826086,0.0456521739130434,0.4782608695652174,1.2826086956521738,0.4565217391304347,0.1304347826086956,1.3695652173913044
Iago Aspas,27.62087912087912,36.60989010989011,75.18461538461538,402.032967032967,85.97802197802197,15.637362637362637,18.81868131868132,82.7543956043956,7.609890109890109,9.824175824175825,76.93956043956044,2.1373626373626373,3.263736263736264,61.56648351648352,0.1923076923076923,0.210989010989011,0.1565934065934066,1.8406593406593408,1.93956043956044,1.2747252747252746,0.1373626373626373,2.4945054945054945
